Fecha;Fase;Temp_suelo_est_C;GDU_acumulado;Altura_planta_m;ETo_calculada;KC_calculada;ETc_calculada;Precipitacion_Observada_mm;Riego_Recomendado_mm;Agotamiento_Raiz_Dr_mm;Percolacion_Profunda_mm
08/02/2012;Barbecho / Sin cultivo;3,73;0,00;0,00;1,53;0,00;0,00;0,00;0,00;0,00;0,00
09/02/2012;Barbecho / Sin cultivo;2,49;0,00;0,00;1,10;0,00;0,00;0,00;0,00;0,00;0,00
10/02/2012;Barbecho / Sin cultivo;0,29;0,00;0,00;0,85;0,00;0,00;0,00;0,00;0,00;0,00
11/02/2012;Barbecho / Sin cultivo;-1,54;0,00;0,00;1,15;0,00;0,00;0,00;0,00;0,00;0,00
12/02/2012;Barbecho / Sin cultivo;-2,08;0,00;0,00;1,67;0,00;0,00;0,00;0,00;0,00;0,00
13/02/2012;Barbecho / Sin cultivo;-1,82;0,00;0,00;1,41;0,00;0,00;0,00;0,00;0,00;0,00
14/02/2012;Barbecho / Sin cultivo;-0,60;0,00;0,00;1,42;0,00;0,00;0,00;0,00;0,00;0,00
15/02/2012;Barbecho / Sin cultivo;0,68;0,00;0,00;1,78;0,00;0,00;0,00;0,00;0,00;0,00
16/02/2012;Barbecho / Sin cultivo;1,83;0,00;0,00;1,84;0,00;0,00;0,00;0,00;0,00;0,00
17/02/2012;Barbecho / Sin cultivo;1,80;0,00;0,00;1,33;0,00;0,00;0,00;0,00;0,00;0,00
18/02/2012;Barbecho / Sin cultivo;1,65;0,00;0,00;1,57;0,00;0,00;0,00;0,00;0,00;0,00
19/02/2012;Barbecho / Sin cultivo;1,76;0,00;0,00;1,77;0,00;0,00;0,20;0,00;0,00;0,00
20/02/2012;Barbecho / Sin cultivo;1,20;0,00;0,00;1,35;0,00;0,00;0,00;0,00;0,00;0,00
21/02/2012;Barbecho / Sin cultivo;1,45;0,00;0,00;1,94;0,00;0,00;0,00;0,00;0,00;0,00
22/02/2012;Barbecho / Sin cultivo;1,91;0,00;0,00;2,20;0,00;0,00;0,00;0,00;0,00;0,00
23/02/2012;Barbecho / Sin cultivo;2,58;0,00;0,00;2,40;0,00;0,00;0,00;0,00;0,00;0,00
24/02/2012;Barbecho / Sin cultivo;4,66;0,00;0,00;2,16;0,00;0,00;0,00;0,00;0,00;0,00
25/02/2012;Barbecho / Sin cultivo;6,57;0,00;0,00;1,72;0,00;0,00;0,00;0,00;0,00;0,00
26/02/2012;Barbecho / Sin cultivo;8,02;0,00;0,00;2,36;0,00;0,00;0,00;0,00;0,00;0,00
27/02/2012;Barbecho / Sin cultivo;8,25;0,00;0,00;2,47;0,00;0,00;0,00;0,00;0,00;0,00
28/02/2012;Barbecho / Sin cultivo;7,86;0,00;0,00;2,65;0,00;0,00;0,00;0,00;0,00;0,00
29/02/2012;Barbecho / Sin cultivo;7,54;0,00;0,00;2,43;0,00;0,00;0,00;0,00;0,00;0,00
01/03/2012;Barbecho / Sin cultivo;7,35;0,00;0,00;2,83;0,00;0,00;0,00;0,00;0,00;0,00
02/03/2012;Barbecho / Sin cultivo;7,84;0,00;0,00;2,66;0,00;0,00;0,00;0,00;0,00;0,00
03/03/2012;Barbecho / Sin cultivo;7,86;0,00;0,00;1,71;0,00;0,00;0,40;0,00;0,00;0,00
04/03/2012;Barbecho / Sin cultivo;7,75;0,00;0,00;2,27;0,00;0,00;1,00;0,00;0,00;0,00
05/03/2012;Barbecho / Sin cultivo;6,25;0,00;0,00;1,78;0,00;0,00;0,00;0,00;0,00;0,00
06/03/2012;Barbecho / Sin cultivo;4,72;0,00;0,00;2,15;0,00;0,00;0,00;0,00;0,00;0,00
07/03/2012;Barbecho / Sin cultivo;4,36;0,00;0,00;1,86;0,00;0,00;0,00;0,00;0,00;0,00
08/03/2012;Barbecho / Sin cultivo;4,48;0,00;0,00;3,33;0,00;0,00;0,00;0,00;0,00;0,00
09/03/2012;Barbecho / Sin cultivo;5,32;0,00;0,00;2,58;0,00;0,00;0,00;0,00;0,00;0,00
10/03/2012;Barbecho / Sin cultivo;6,84;0,00;0,00;2,61;0,00;0,00;0,00;0,00;0,00;0,00
11/03/2012;Barbecho / Sin cultivo;7,19;0,00;0,00;2,68;0,00;0,00;0,00;0,00;0,00;0,00
12/03/2012;Barbecho / Sin cultivo;7,22;0,00;0,00;2,82;0,00;0,00;0,00;0,00;0,00;0,00
13/03/2012;Barbecho / Sin cultivo;8,09;0,00;0,00;2,85;0,00;0,00;0,00;0,00;0,00;0,00
14/03/2012;Barbecho / Sin cultivo;8,53;0,00;0,00;3,12;0,00;0,00;0,00;0,00;0,00;0,00
15/03/2012;Barbecho / Sin cultivo;9,65;0,00;0,00;3,20;0,00;0,00;0,00;0,00;0,00;0,00
16/03/2012;Barbecho / Sin cultivo;10,11;0,00;0,00;2,99;0,00;0,00;0,00;0,00;0,00;0,00
17/03/2012;Barbecho / Sin cultivo;9,33;0,00;0,00;1,99;0,00;0,00;0,00;0,00;0,00;0,00
18/03/2012;Barbecho / Sin cultivo;7,59;0,00;0,00;2,35;0,00;0,00;0,00;0,00;0,00;0,00
19/03/2012;Barbecho / Sin cultivo;5,51;0,00;0,00;2,53;0,00;0,00;0,00;0,00;0,00;0,00
20/03/2012;Barbecho / Sin cultivo;3,78;0,00;0,00;2,64;0,00;0,00;0,00;0,00;0,00;0,00
21/03/2012;Barbecho / Sin cultivo;3,12;0,00;0,00;2,41;0,00;0,00;0,00;0,00;0,00;0,00
22/03/2012;Barbecho / Sin cultivo;3,87;0,00;0,00;2,52;0,00;0,00;0,00;0,00;0,00;0,00
23/03/2012;Barbecho / Sin cultivo;4,98;0,00;0,00;3,03;0,00;0,00;0,00;0,00;0,00;0,00
24/03/2012;Barbecho / Sin cultivo;6,98;0,00;0,00;3,53;0,00;0,00;0,00;0,00;0,00;0,00
25/03/2012;Barbecho / Sin cultivo;9,14;0,00;0,00;3,74;0,00;0,00;0,00;0,00;0,00;0,00
26/03/2012;Barbecho / Sin cultivo;10,67;0,00;0,00;4,01;0,00;0,00;0,00;0,00;0,00;0,00
27/03/2012;Barbecho / Sin cultivo;11,54;0,00;0,00;3,71;0,00;0,00;0,00;0,00;0,00;0,00
28/03/2012;Barbecho / Sin cultivo;11,58;0,00;0,00;3,93;0,00;0,00;0,00;0,00;0,00;0,00
29/03/2012;Barbecho / Sin cultivo;11,27;0,00;0,00;3,91;0,00;0,00;0,00;0,00;0,00;0,00
30/03/2012;Barbecho / Sin cultivo;11,10;0,00;0,00;4,58;0,00;0,00;0,00;0,00;0,00;0,00
31/03/2012;Barbecho / Sin cultivo;11,41;0,00;0,00;3,68;0,00;0,00;0,00;0,00;0,00;0,00
01/04/2012;Barbecho / Sin cultivo;11,61;0,00;0,00;4,04;0,00;0,00;0,00;0,00;0,00;0,00
02/04/2012;Barbecho / Sin cultivo;11,63;0,00;0,00;3,65;0,00;0,00;8,60;0,00;0,00;0,00
03/04/2012;Barbecho / Sin cultivo;11,00;0,00;0,00;1,44;0,00;0,00;2,20;0,00;0,00;0,00
04/04/2012;Barbecho / Sin cultivo;9,42;0,00;0,00;1,00;0,00;0,00;2,60;0,00;0,00;0,00
05/04/2012;Barbecho / Sin cultivo;7,34;0,00;0,00;0,79;0,00;0,00;8,60;0,00;0,00;0,00
06/04/2012;Barbecho / Sin cultivo;5,59;0,00;0,00;0,89;0,00;0,00;4,60;0,00;0,00;0,00
07/04/2012;Barbecho / Sin cultivo;4,53;0,00;0,00;2,13;0,00;0,00;3,40;0,00;0,00;0,00
08/04/2012;Barbecho / Sin cultivo;4,78;0,00;0,00;2,93;0,00;0,00;0,00;0,00;0,00;0,00
09/04/2012;Barbecho / Sin cultivo;6,45;0,00;0,00;3,86;0,00;0,00;0,00;0,00;0,00;0,00
10/04/2012;Barbecho / Sin cultivo;7,15;0,00;0,00;2,78;0,00;0,00;0,80;0,00;0,00;0,00
11/04/2012;Barbecho / Sin cultivo;7,55;0,00;0,00;1,56;0,00;0,00;1,40;0,00;0,00;0,00
12/04/2012;Barbecho / Sin cultivo;7,60;0,00;0,00;3,01;0,00;0,00;0,00;0,00;0,00;0,00
13/04/2012;Barbecho / Sin cultivo;6,64;0,00;0,00;3,12;0,00;0,00;0,40;0,00;0,00;0,00
14/04/2012;Barbecho / Sin cultivo;6,42;0,00;0,00;3,17;0,00;0,00;2,60;0,00;0,00;0,00
15/04/2012;Barbecho / Sin cultivo;5,66;0,00;0,00;2,59;0,00;0,00;0,40;0,00;0,00;0,00
16/04/2012;Barbecho / Sin cultivo;5,33;0,00;0,00;3,65;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2012;Barbecho / Sin cultivo;5,78;0,00;0,00;3,15;0,00;0,00;0,00;0,00;0,00;0,00
18/04/2012;Barbecho / Sin cultivo;5,90;0,00;0,00;2,61;0,00;0,00;0,00;0,00;0,00;0,00
19/04/2012;Barbecho / Sin cultivo;6,81;0,00;0,00;3,14;0,00;0,00;0,20;0,00;0,00;0,00
20/04/2012;Barbecho / Sin cultivo;7,73;0,00;0,00;2,95;0,00;0,00;0,60;0,00;0,00;0,00
21/04/2012;Barbecho / Sin cultivo;8,38;0,00;0,00;3,76;0,00;0,00;0,20;0,00;0,00;0,00
22/04/2012;Barbecho / Sin cultivo;8,75;0,00;0,00;3,68;0,00;0,00;0,00;0,00;0,00;0,00
23/04/2012;Barbecho / Sin cultivo;8,87;0,00;0,00;2,95;0,00;0,00;0,00;0,00;0,00;0,00
24/04/2012;Barbecho / Sin cultivo;8,30;0,00;0,00;3,36;0,00;0,00;0,00;0,00;0,00;0,00
25/04/2012;Barbecho / Sin cultivo;7,63;0,00;0,00;2,98;0,00;0,00;0,60;0,00;0,00;0,00
26/04/2012;Barbecho / Sin cultivo;7,22;0,00;0,00;2,27;0,00;0,00;0,20;0,00;0,00;0,00
27/04/2012;Barbecho / Sin cultivo;6,72;0,00;0,00;1,13;0,00;0,00;3,60;0,00;0,00;0,00
28/04/2012;Barbecho / Sin cultivo;6,58;0,00;0,00;1,92;0,00;0,00;9,40;0,00;0,00;0,00
29/04/2012;Barbecho / Sin cultivo;5,99;0,00;0,00;2,21;0,00;0,00;0,20;0,00;0,00;0,00
30/04/2012;Barbecho / Sin cultivo;5,82;0,00;0,00;2,55;0,00;0,00;0,00;0,00;0,00;0,00
01/05/2012;Barbecho / Sin cultivo;5,70;0,00;0,00;2,09;0,00;0,00;1,20;0,00;0,00;0,00
02/05/2012;Barbecho / Sin cultivo;6,46;0,00;0,00;2,86;0,00;0,00;5,40;0,00;0,00;0,00
03/05/2012;Barbecho / Sin cultivo;7,22;0,00;0,00;1,57;0,00;0,00;10,20;0,00;0,00;0,00
04/05/2012;Barbecho / Sin cultivo;7,65;0,00;0,00;1,50;0,00;0,00;6,80;0,00;0,00;0,00
05/05/2012;Barbecho / Sin cultivo;8,40;0,00;0,00;3,23;0,00;0,00;0,40;0,00;0,00;0,00
06/05/2012;Barbecho / Sin cultivo;8,39;0,00;0,00;3,06;0,00;0,00;0,40;0,00;0,00;0,00
07/05/2012;Barbecho / Sin cultivo;8,57;0,00;0,00;1,47;0,00;0,00;2,00;0,00;0,00;0,00
08/05/2012;Fase Inicial (VE-V4);10,26;4,49;0,05;3,17;1,18;3,75;5,99;2,33;0,00;4,58
09/05/2012;Fase Inicial (VE-V4);12,26;11,21;0,05;4,53;1,18;5,34;0,01;2,96;2,37;0,00
10/05/2012;Fase Inicial (VE-V4);14,55;19,78;0,05;5,14;1,18;6,07;0,00;5,14;3,30;0,00
11/05/2012;Fase Inicial (VE-V4);17,07;28,93;0,05;3,77;1,17;4,42;0,29;6,08;1,35;0,00
12/05/2012;Fase Inicial (VE-V4);18,61;39,28;0,05;5,01;1,18;5,89;0,30;4,62;2,33;0,00
13/05/2012;Fase Inicial (VE-V4);19,04;47,84;0,05;5,12;1,17;5,98;0,00;5,94;2,36;0,00
14/05/2012;Fase Inicial (VE-V4);18,48;55,35;0,05;5,93;1,19;7,06;0,25;5,98;3,19;0,00
15/05/2012;Fase Inicial (VE-V4);16,88;61,59;0,05;4,98;1,18;5,86;0,00;6,13;2,92;0,00
16/05/2012;Fase Inicial (VE-V4);15,09;67,97;0,05;4,41;1,17;5,15;0,48;6,61;0,98;0,00
17/05/2012;Fase Inicial (VE-V4);14,82;75,18;0,05;6,48;1,21;7,86;0,31;1,78;6,76;0,00
18/05/2012;Fase Inicial (VE-V4);13,96;79,66;0,05;4,58;1,16;5,32;2,70;6,89;2,49;0,00
19/05/2012;Fase Inicial (VE-V4);13,24;82,43;0,05;3,91;1,18;4,62;3,21;3,99;0,00;0,09
20/05/2012;Fase Inicial (VE-V4);11,91;84,31;0,05;3,29;1,18;3,88;1,06;2,62;0,19;0,00
21/05/2012;Fase Inicial (VE-V4);10,14;86,99;0,05;4,24;1,21;5,12;0,35;3,42;1,55;0,00
22/05/2012;Fase Inicial (VE-V4);10,56;92,73;0,05;4,98;1,18;5,87;0,00;5,17;2,25;0,00
23/05/2012;Fase Inicial (VE-V4);12,05;100,09;0,05;5,27;1,17;6,18;0,65;6,22;1,56;0,00
24/05/2012;Fase Inicial (VE-V4);14,81;108,94;0,06;5,83;1,18;6,91;0,93;5,95;1,59;0,00
25/05/2012;Fase Inicial (VE-V4);17,10;118,12;0,08;6,28;1,20;7,51;0,28;5,17;3,65;0,00
26/05/2012;Fase Inicial (VE-V4);16,43;122,03;0,08;4,01;1,18;4,72;0,78;6,87;0,72;0,00
27/05/2012;Fase Inicial (VE-V4);15,69;127,44;0,09;4,71;1,17;5,52;0,61;4,44;1,19;0,00
28/05/2012;Fase Inicial (VE-V4);14,94;134,45;0,10;5,29;1,18;6,25;0,17;5,35;1,91;0,00
29/05/2012;Fase Inicial (VE-V4);14,50;142,39;0,11;5,76;1,18;6,79;0,37;6,30;2,03;0,00
30/05/2012;Fase Inicial (VE-V4);16,21;150,96;0,12;5,75;1,17;6,74;0,30;6,58;1,89;0,00
31/05/2012;Fase Inicial (VE-V4);18,12;160,96;0,14;6,03;1,17;7,08;0,00;0,00;8,97;0,00
01/06/2012;Fase Inicial (VE-V4);19,31;172,14;0,15;6,49;0,87;5,62;9,37;8,67;0,00;3,45
02/06/2012;Fase Inicial (VE-V4);19,14;180,09;0,16;3,29;1,14;3,74;4,12;3,30;0,00;3,68
03/06/2012;Fase Inicial (VE-V4);18,55;186,81;0,17;5,40;1,18;6,35;0,19;4,34;1,82;0,00
04/06/2012;Fase Inicial (VE-V4);17,44;194,18;0,18;5,27;1,16;6,10;0,00;6,06;1,86;0,00
05/06/2012;Fase Inicial (VE-V4);16,67;201,65;0,19;5,05;1,16;5,84;0,00;5,86;1,84;0,00
06/06/2012;Fase Inicial (VE-V4);16,81;208,64;0,20;4,59;1,19;5,45;0,59;6,01;0,68;0,00
07/06/2012;Fase Inicial (VE-V4);16,67;215,16;0,21;5,37;1,21;6,49;0,00;5,22;1,95;0,00
08/06/2012;Fase Inicial (VE-V4);15,86;220,34;0,22;5,36;1,19;6,38;0,00;5,18;3,15;0,00
09/06/2012;Fase Inicial (VE-V4);14,35;223,25;0,22;2,22;1,13;2,50;0,00;6,26;0,00;0,60
10/06/2012;Fase Inicial (VE-V4);14,20;229,88;0,23;5,04;1,19;5,98;0,00;3,76;2,22;0,00
11/06/2012;Fase Inicial (VE-V4);13,36;233,92;0,24;4,13;1,19;4,93;0,00;6,25;0,90;0,00
12/06/2012;Fase Inicial (VE-V4);13,33;238,23;0,24;5,16;1,22;6,28;0,03;5,05;2,10;0,00
13/06/2012;Fase Inicial (VE-V4);13,59;243,11;0,25;4,36;1,17;5,08;0,00;6,40;0,78;0,00
14/06/2012;Fase Inicial (VE-V4);13,23;249,42;0,26;5,44;1,20;6,53;0,00;5,56;1,75;0,00
15/06/2012;Fase Inicial (VE-V4);14,07;256,40;0,27;5,35;1,19;6,35;0,00;5,79;2,31;0,00
16/06/2012;Fase Inicial (VE-V4);14,93;262,54;0,28;3,69;1,16;4,27;0,75;6,44;0,00;0,61
17/06/2012;Fase Inicial (VE-V4);15,84;270,18;0,29;5,48;1,18;6,47;0,13;4,78;1,56;0,00
18/06/2012;Fase Inicial (VE-V4);16,30;277,45;0,30;5,48;1,16;6,34;0,73;6,65;0,53;0,00
19/06/2012;Fase Inicial (VE-V4);16,81;285,71;0,31;5,61;1,16;6,49;0,00;3,07;3,95;0,00
20/06/2012;Fase Inicial (VE-V4);16,54;291,88;0,32;4,62;1,17;5,39;2,09;8,85;0,00;1,60
21/06/2012;Fase Inicial (VE-V4);16,44;297,39;0,33;5,86;1,22;7,14;0,00;5,21;1,93;0,00
22/06/2012;Fase Inicial (VE-V4);15,89;304,22;0,34;5,23;1,16;6,08;0,40;7,31;0,30;0,00
23/06/2012;Fase Inicial (VE-V4);15,86;313,03;0,35;6,12;1,18;7,21;0,49;6,61;0,42;0,00
24/06/2012;Fase Inicial (VE-V4);17,24;323,18;0,36;7,05;1,19;8,39;0,00;6,89;1,92;0,00
25/06/2012;Fase Inicial (VE-V4);18,76;333,23;0,38;6,29;1,16;7,32;0,00;8,46;0,79;0,00
26/06/2012;Fase Inicial (VE-V4);21,27;345,08;0,39;7,03;1,19;8,35;0,00;7,64;1,49;0,00
27/06/2012;Fase de Desarrollo (V5-V12);23,05;358,49;0,45;7,16;1,21;8,63;0,87;8,66;0,58;0,00
28/06/2012;Fase de Desarrollo (V5-V12);23,29;369,78;0,52;6,77;1,20;8,15;0,28;7,11;1,34;0,00
29/06/2012;Fase de Desarrollo (V5-V12);21,72;376,10;0,56;5,43;1,19;6,47;0,00;6,52;1,30;0,00
30/06/2012;Fase de Desarrollo (V5-V12);18,72;380,21;0,59;4,05;1,18;4,76;0,14;6,43;0,00;0,51
01/07/2012;Fase de Desarrollo (V5-V12);15,85;386,05;0,63;5,24;1,16;6,10;0,29;5,95;0,00;0,14
02/07/2012;Fase de Desarrollo (V5-V12);14,59;394,09;0,68;5,32;1,15;6,12;0,00;6,29;0,00;0,17
03/07/2012;Fase de Desarrollo (V5-V12);15,40;402,53;0,73;5,57;1,17;6,51;0,10;6,37;0,04;0,00
04/07/2012;Fase de Desarrollo (V5-V12);16,60;410,08;0,78;5,85;1,21;7,10;0,12;6,85;0,17;0,00
05/07/2012;Fase de Desarrollo (V5-V12);16,84;415,19;0,81;5,39;1,22;6,56;0,00;6,73;0,00;0,00
06/07/2012;Fase de Desarrollo (V5-V12);16,56;421,46;0,85;5,28;1,17;6,19;0,85;6,31;0,00;0,98
07/07/2012;Fase de Desarrollo (V5-V12);15,65;427,67;0,89;4,80;1,17;5,62;0,67;6,56;0,00;1,61
08/07/2012;Fase de Desarrollo (V5-V12);15,38;434,81;0,93;5,50;1,14;6,29;0,00;7,38;0,00;1,08
09/07/2012;Fase de Desarrollo (V5-V12);16,06;442,91;0,98;5,86;1,14;6,67;0,00;7,27;0,00;0,59
10/07/2012;Fase de Desarrollo (V5-V12);16,19;450,02;1,03;5,09;1,13;5,77;0,33;7,40;0,00;1,96
11/07/2012;Fase de Desarrollo (V5-V12);16,35;457,46;1,08;5,86;1,15;6,75;0,00;8,04;0,00;1,28
12/07/2012;Fase de Desarrollo (V5-V12);16,31;465,50;1,13;5,80;1,15;6,67;0,00;7,34;0,00;0,67
13/07/2012;Fase de Desarrollo (V5-V12);16,33;472,45;1,17;4,64;1,19;5,51;0,00;7,07;0,00;1,56
14/07/2012;Fase de Desarrollo (V5-V12);15,90;477,96;1,20;5,24;1,19;6,21;0,00;7,64;0,00;1,43
15/07/2012;Fase de Desarrollo (V5-V12);15,66;484,76;1,25;5,30;1,17;6,23;0,00;7,69;0,00;1,47
16/07/2012;Fase de Desarrollo (V5-V12);16,05;493,87;1,30;5,68;1,20;6,82;0,00;9,32;0,00;2,51
17/07/2012;Fase de Desarrollo (V5-V12);17,18;504,02;1,37;6,70;1,20;8,04;0,55;10,86;0,00;3,37
18/07/2012;Fase de Desarrollo (V5-V12);19,40;515,30;1,44;7,38;1,21;8,90;0,55;11,11;0,00;2,75
19/07/2012;Fase de Desarrollo (V5-V12);20,99;525,25;1,50;6,66;1,20;8,00;0,00;9,98;0,00;1,98
20/07/2012;Fase de Desarrollo (V5-V12);21,31;534,64;1,56;5,69;1,20;6,83;0,00;9,12;0,00;2,30
21/07/2012;Fase de Desarrollo (V5-V12);20,55;543,53;1,62;5,37;1,20;6,44;0,00;9,10;0,00;2,66
22/07/2012;Fase de Desarrollo (V5-V12);19,34;551,94;1,67;5,46;1,20;6,55;0,00;9,68;0,00;3,12
23/07/2012;Fase de Desarrollo (V5-V12);18,90;561,84;1,73;5,85;1,20;7,02;0,00;10,51;0,00;3,49
24/07/2012;Fase de Desarrollo (V5-V12);19,39;571,84;1,79;6,19;1,20;7,43;0,12;10,98;0,00;3,67
25/07/2012;Fase de Desarrollo (V5-V12);20,31;583,69;1,87;6,14;1,20;7,37;0,00;5,55;1,81;0,00
26/07/2012;Fase de Desarrollo (V5-V12);20,84;595,17;1,94;5,88;1,20;7,06;3,82;10,63;0,00;5,58
27/07/2012;Fase de Desarrollo (V5-V12);20,59;604,39;2,00;4,87;1,20;5,84;0,99;8,38;0,00;3,53
28/07/2012;Fase de Desarrollo (V5-V12);19,80;611,67;2,04;4,18;1,20;5,02;0,00;8,81;0,00;3,79
29/07/2012;Fase de Desarrollo (V5-V12);18,68;620,22;2,10;4,99;1,20;5,99;0,00;10,11;0,00;4,12
30/07/2012;Fase de Desarrollo (V5-V12);18,28;629,20;2,15;5,37;1,20;6,44;0,72;11,47;0,00;5,75
31/07/2012;Fase de Desarrollo (V5-V12);18,76;639,52;2,22;6,20;1,20;7,44;0,00;11,96;0,00;4,52
01/08/2012;Fase de Desarrollo (V5-V12);18,85;648,48;2,28;5,65;1,20;6,78;0,00;11,41;0,00;4,63
02/08/2012;Fase de Desarrollo (V5-V12);18,52;656,28;2,33;5,48;1,20;6,58;0,00;10,96;0,00;4,39
03/08/2012;Fase de Madurez (V13-R3);18,05;663,85;2,37;5,07;1,20;6,08;0,10;8,86;0,00;2,88
04/08/2012;Fase de Madurez (V13-R3);16,98;670,47;2,41;4,32;1,20;5,18;1,02;9,33;0,00;5,17
05/08/2012;Fase de Madurez (V13-R3);16,28;676,65;2,45;4,55;1,20;5,46;0,23;9,68;0,00;4,45
06/08/2012;Fase de Madurez (V13-R3);15,90;682,79;2,49;4,64;1,20;5,57;0,08;10,36;0,00;4,87
07/08/2012;Fase de Madurez (V13-R3);16,05;691,03;2,54;5,18;1,20;6,22;0,00;11,26;0,00;5,04
08/08/2012;Fase de Madurez (V13-R3);17,30;701,51;2,60;5,47;1,20;6,56;0,00;11,65;0,00;5,08
09/08/2012;Fase de Madurez (V13-R3);18,93;712,56;2,60;5,52;1,20;6,62;0,22;11,29;0,00;4,88
10/08/2012;Fase de Madurez (V13-R3);20,71;722,98;2,60;5,10;1,20;6,12;0,00;11,84;0,00;5,72
11/08/2012;Fase de Madurez (V13-R3);21,20;732,54;2,60;6,01;1,21;7,28;0,00;11,40;0,00;4,13
12/08/2012;Fase de Madurez (V13-R3);20,26;739,56;2,60;4,67;1,20;5,60;0,00;10,17;0,00;4,57
13/08/2012;Fase de Madurez (V13-R3);19,47;747,71;2,60;4,84;1,20;5,81;0,00;10,48;0,00;4,67
14/08/2012;Fase de Madurez (V13-R3);18,87;756,99;2,60;4,94;1,20;5,93;0,25;6,50;0,00;0,82
15/08/2012;Fase de Madurez (V13-R3);18,08;762,90;2,60;4,46;1,20;5,35;2,24;9,95;0,00;6,84
16/08/2012;Fase de Madurez (V13-R3);17,75;771,04;2,60;4,79;1,20;5,75;0,21;10,90;0,00;5,36
17/08/2012;Fase de Madurez (V13-R3);17,93;781,04;2,60;5,32;1,20;6,38;0,10;11,31;0,00;5,02
18/08/2012;Fase de Madurez (V13-R3);18,18;791,19;2,60;5,15;1,20;6,18;0,00;10,96;0,00;4,78
19/08/2012;Fase de Madurez (V13-R3);19,31;802,80;2,60;4,97;1,20;5,96;0,67;9,32;0,00;4,02
20/08/2012;Fase de Madurez (V13-R3);20,29;813,35;2,60;3,61;1,20;4,33;0,03;9,31;0,00;5,00
21/08/2012;Fase de Madurez (V13-R3);20,49;823,35;2,60;4,94;1,20;5,93;0,00;11,13;0,00;5,20
22/08/2012;Fase de Madurez (V13-R3);20,32;833,54;2,60;5,26;1,20;6,31;0,00;10,16;0,00;3,85
23/08/2012;Fase de Madurez (V13-R3);19,58;841,43;2,60;4,03;1,20;4,84;0,00;9,28;0,00;4,44
24/08/2012;Fase de Madurez (V13-R3);19,06;850,14;2,60;4,44;1,20;5,33;0,00;10,12;0,00;4,79
25/08/2012;Fase de Madurez (V13-R3);18,10;856,62;2,60;4,78;1,20;5,74;0,00;9,60;0,00;3,86
26/08/2012;Fase de Madurez (V13-R3);16,76;863,45;2,60;3,95;1,20;4,74;0,17;9,45;0,00;4,88
27/08/2012;Fase de Madurez (V13-R3);16,59;872,63;2,60;4,63;1,20;5,56;0,55;9,35;0,00;4,34
28/08/2012;Fase de Madurez (V13-R3);16,46;880,43;2,60;3,84;1,20;4,61;0,00;9,46;0,00;4,86
29/08/2012;Fase de Madurez (V13-R3);16,48;887,77;2,60;4,72;1,20;5,66;0,18;10,33;0,00;4,84
30/08/2012;Fase de Madurez (V13-R3);16,48;893,61;2,60;4,61;1,20;5,53;1,26;9,36;0,00;5,09
31/08/2012;Fase de Madurez (V13-R3);15,39;899,65;2,60;3,83;1,20;4,60;0,15;8,07;0,00;3,63
01/09/2012;Fase de Madurez (V13-R3);14,17;905,39;2,60;3,44;1,20;4,13;0,00;8,07;0,00;3,94
02/09/2012;Fase de Madurez (V13-R3);13,59;912,23;2,60;3,82;1,20;4,58;0,28;8,55;0,00;4,25
03/09/2012;Fase de Madurez (V13-R3);13,80;919,60;2,60;3,86;1,20;4,63;0,00;8,29;0,00;3,66
04/09/2012;Fase de Madurez (V13-R3);14,30;926,70;2,60;3,57;1,20;4,28;0,70;8,57;0,00;4,99
05/09/2012;Fase de Madurez (V13-R3);15,05;933,77;2,60;4,10;1,23;5,06;0,76;9,53;0,00;5,22
06/09/2012;Fase de Madurez (V13-R3);15,79;942,61;2,60;4,41;1,27;5,59;0,00;9,98;0,00;4,40
07/09/2012;Fase de Madurez (V13-R3);16,72;952,33;2,60;4,49;1,30;5,84;0,00;10,00;0,00;4,17
08/09/2012;Fase de Madurez (V13-R3);17,77;962,64;2,60;4,41;1,33;5,88;0,00;4,79;1,09;0,00
09/09/2012;Fase de Madurez (V13-R3);18,45;971,69;2,60;3,41;1,37;4,66;3,87;8,77;0,00;6,89
10/09/2012;Fase de Madurez (V13-R3);18,64;980,54;2,60;3,57;1,40;5,00;0,68;7,79;0,00;3,47
11/09/2012;Fase de Madurez (V13-R3);18,35;988,50;2,60;3,32;1,43;4,76;0,00;8,24;0,00;3,48
12/09/2012;Fase de Madurez (V13-R3);17,69;996,24;2,60;3,95;1,47;5,79;0,18;9,07;0,00;3,46
13/09/2012;Fase de Madurez (V13-R3);16,86;1003,11;2,60;4,04;1,50;6,06;0,00;8,57;0,00;2,51
14/09/2012;Fase de Madurez (V13-R3);15,84;1011,48;2,60;3,50;1,53;5,37;0,66;8,29;0,00;3,59
15/09/2012;Fase de Madurez (V13-R3);15,51;1020,75;2,60;3,78;1,57;5,92;0,42;8,50;0,00;3,00
16/09/2012;Fase de Madurez (V13-R3);15,85;1030,15;2,60;3,67;1,60;5,87;0,00;7,45;0,00;1,57
17/09/2012;Fase de Madurez (V13-R3);16,47;1037,46;2,60;2,84;1,63;4,64;0,92;6,28;0,00;2,56
18/09/2012;Fase de Madurez (V13-R3);17,40;1045,68;2,60;2,99;1,67;4,98;0,71;7,24;0,00;2,97
